"","basisOfRecord","scientificName","family","genus","decimalLongitude","decimalLatitude","stateProvince","year","month","country","catalogNumber","institutionCode","county","locality","lat","lon"
"529","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.91519,33.50347,"California",2021,1,"United States of America","OBS1049605505","CLO","Riverside","Salton Sea State Recreation Area, Mecca US-CA 33.50347, -115.91519",33.50347,-115.91519
"530","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.24738,33.013412,"California",2021,1,"United States of America","OBS1049636903","CLO","San Diego","San Elijo Lagoon--Stonebridge Trail",33.013412,-117.24738
"531","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.22785,40.684002,"California",2021,1,"United States of America","OBS1049643298","CLO","Humboldt","Hookton Slough Trail, Loleta, California, US (40.684, -124.228)",40.684002,-124.22785
"532","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63719,38.583668,"California",2021,1,"United States of America","OBS1049656420","CLO","Yolo","Davis Wetlands",38.583668,-121.63719
"533","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.22953,37.04023,"California",2021,1,"United States of America","OBS1049678260","CLO","Santa Cruz","Scott Creek mouth",37.04023,-122.22953
"534","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.540985,37.947445,"California",2021,1,"United States of America","OBS1049698717","CLO","Marin","Corte Madera Creek",37.947445,-122.540985
"535","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.20547,33.814346,"California",2021,1,"United States of America","OBS1049734034","CLO","Los Angeles","Los Angeles River--Wardlow Rd to 28th St Pipe bridge",33.814346,-118.20547
"536","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.64271,33.17224,"California",2021,1,"United States of America","OBS1049737749","CLO","Imperial","Salton Sea--Obsidian Butte",33.17224,-115.64271
"537","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.95936,37.44031,"California",2021,1,"United States of America","OBS1049766846","CLO","Santa Clara","Don Edwards NWR--Mallard Slough",37.44031,-121.95936
"538","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62011,37.182117,"California",2021,1,"United States of America","OBS1049768960","CLO","Merced","Merced National Wildlife Refuge, Merced US-CA 37.18212, -120.62011",37.182117,-120.62011
"539","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.11822,33.767788,"California",2021,1,"United States of America","OBS1049769111","CLO","Los Angeles","Sims Pond Biological reserve",33.767788,-118.11822
"540","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.52237,37.886246,"California",2021,1,"United States of America","OBS1049784206","CLO","Marin","Bothin Marsh",37.886246,-122.52237
"541","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.46778,39.329094,"California",2021,1,"United States of America","OBS1049797285","CLO","Yuba","South Honcut",39.329094,-121.46778
"542","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.9286,38.967003,"California",2021,1,"United States of America","OBS1049800870","CLO","Colusa","Border Tule Wildlife Habitat (private - view from White Rd)",38.967003,-121.9286
"543","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.7463,39.561295,"California",2021,1,"United States of America","OBS1049804324","CLO","Butte","Nelson Rd--East of Nelson",39.561295,-121.7463
"544","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.132515,32.5662,"California",2021,1,"United States of America","OBS1049805992","CLO","San Diego","Seacoast Dr.--south end",32.5662,-117.132515
"545","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.06364,37.445374,"California",2021,1,"United States of America","OBS1049834196","CLO","Santa Clara","Stevens Creek delta",37.445374,-122.06364
"546","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.60036,34.69036,"California",2021,1,"United States of America","OBS1049852308","CLO","Santa Barbara","Santa Ynez River Estuary",34.69036,-120.60036
"547","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.76427,37.194,"California",2021,1,"United States of America","OBS1049876761","CLO","Merced","San Luis NWR--Waterfowl Tour Route - east leg",37.194,-120.76427
"548","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.562836,38.122574,"California",2021,1,"United States of America","OBS1050044995","CLO","Marin","Petaluma Marsh WA--Rush Creek Unit (accessed by Binford Rd or Pinheiro Fire Rd)",38.122574,-122.562836
"549","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.00381,32.846085,"California",2021,1,"United States of America","OBS1050117249","CLO","San Diego","Santee Lakes Recreation Preserve, Santee US-CA 32.84609, -117.00380",32.846085,-117.00381
"550","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.425865,34.974754,"California",2021,1,"United States of America","OBS1050125263","CLO","Santa Barbara","Jim May Park (fmr River Oaks Park)",34.974754,-120.425865
"551","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.8153,36.86967,"California",2021,1,"United States of America","OBS1050154063","CLO","Santa Cruz","West Beach Road at Shell Road",36.86967,-121.8153
"552","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.3624,38.846222,"California",2021,1,"United States of America","OBS1050198042","CLO","Placer","4583–4661 E Catlett Rd, Lincoln US-CA 38.84622, -121.36240",38.846222,-121.3624
"553","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.10896,37.457382,"California",2021,1,"United States of America","OBS1050202693","CLO","Santa Clara","Palo Alto Baylands--Duck Pond",37.457382,-122.10896
"554","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.92416,36.056084,"California",2021,1,"United States of America","OBS1050213884","CLO","Tulare","Success Lake--Bartlett Park/Big Sycamore Trail",36.056084,-118.92416
"555","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.847496,33.444992,"California",2021,1,"United States of America","OBS1050245040","CLO","Riverside","Salton Sea SRA--Salt Creek Beach",33.444992,-115.847496
"556","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.9614,33.634773,"California",2021,1,"United States of America","OBS1050247732","CLO","Orange","Talbert Marsh",33.634773,-117.9614
"557","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62001,37.182293,"California",2021,1,"United States of America","OBS1050259285","CLO","Merced","Merced NWR--parking and observation deck",37.182293,-120.62001
"558","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.62703,38.55227,"California",2021,1,"United States of America","OBS1050296096","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.55227, -121.62703",38.55227,-121.62703
"559","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.20546,33.786682,"California",2021,1,"United States of America","OBS1050335301","CLO","Los Angeles","Los Angeles River--Willow St to 7th St",33.786682,-118.20546
"560","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.54575,38.113102,"California",2021,1,"United States of America","OBS1050341208","CLO","San Joaquin","17641–19071 CA-12, Lodi US-CA 38.11310, -121.54575",38.113102,-121.54575
"561","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.440155,38.26986,"California",2021,1,"United States of America","OBS1050353886","CLO","Sacramento","Cosumnes River Preserve, Elk Grove US-CA 38.26986, -121.44016",38.26986,-121.440155
"562","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.298996,34.15679,"California",2021,1,"United States of America","OBS1050364760","CLO","Los Angeles","Los Angeles River--Riverside Drive to Burbank Channel Confluence",34.15679,-118.298996
"563","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.21918,38.27716,"California",2021,1,"United States of America","OBS1050422804","CLO","Mono","Bridgeport Reservoir--east shore pullout",38.27716,-119.21918
"564","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.12061,37.45331,"California",2021,1,"United States of America","OBS1050428151","CLO","Santa Clara","San Francisquito Creek Trail--Geng Rd. (SCL Co.)",37.45331,-122.12061
"565","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43998,38.266132,"California",2021,1,"United States of America","OBS1050450704","CLO","Sacramento","Cosumnes River Preserve, Galt US-CA (38.2661,-121.4400)",38.266132,-121.43998
"566","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.624794,37.177708,"California",2021,1,"United States of America","OBS1050460174","CLO","Merced","Merced National Wildlife Refuge, Merced US-CA 37.17771, -120.62479",37.177708,-120.624794
"567","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.276474,33.0081,"California",2021,1,"United States of America","OBS1050468664","CLO","San Diego","San elijo lagoon",33.0081,-117.276474
"568","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.22569,38.297752,"California",2021,1,"United States of America","OBS1050497078","CLO","Mono","Bridgeport Reservoir",38.297752,-119.22569
"569","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.59809,38.22891,"California",2021,1,"United States of America","OBS1050552828","CLO","Sonoma","Shollenberger Park",38.22891,-122.59809
"570","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43997,38.269276,"California",2021,1,"United States of America","OBS1050856460","CLO","Sacramento","Cosumnes River Preserve, Elk Grove US-CA 38.26928, -121.43997",38.269276,-121.43997
"571","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.120926,37.462635,"California",2021,1,"United States of America","OBS1050874169","CLO","Santa Clara","San Francisquito Creek Trail--Palo Alto Airport (SCL Co.)",37.462635,-122.120926
"572","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.226326,32.759945,"California",2021,1,"United States of America","OBS1050877788","CLO","San Diego","Old Sea World Drive, San Diego, California, US (32.76, -117.226)",32.759945,-117.226326
"573","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.23933,32.922512,"California",2021,1,"United States of America","OBS1050893795","CLO","San Diego","Sorrento Valley Ponds",32.922512,-117.23933
"574","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.208496,32.770588,"California",2021,1,"United States of America","OBS1050903052","CLO","San Diego","Mission Bay--Tecolote Creek mouth",32.770588,-117.208496
"575","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.620346,37.185905,"California",2021,1,"United States of America","OBS1050941831","CLO","Merced","Merced National Wildlife Refuge, Merced US-CA 37.18590, -120.62035",37.185905,-120.620346
"576","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.18854,39.42583,"California",2021,1,"United States of America","OBS1050966155","CLO","Glenn","US-CALIFORNIA-SACRAMENTO NWR Auto Tour  39.426x-122.189",39.42583,-122.18854
"577","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.11381,37.596825,"California",2021,1,"United States of America","OBS1050966381","CLO","Alameda","Eden Landing Ecological Reserve",37.596825,-122.11381
"578","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.268585,40.643394,"California",2021,1,"United States of America","OBS1050969691","CLO","Humboldt","Loleta Bottoms--Cannibal Island Rd.",40.643394,-124.268585
"579","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.64567,34.972237,"California",2021,1,"United States of America","OBS1050982422","CLO","San Luis Obispo","Santa Maria River Estuary (SLO Co.)",34.972237,-120.64567
"580","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.554596,36.145775,"California",2021,1,"United States of America","OBS1050995443","CLO","Kings","Corcoran Reservoir",36.145775,-119.554596
"581","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.098915,37.43592,"California",2021,1,"United States of America","OBS1051004185","CLO","Santa Clara","Charleston Slough/Coast Casey Forebay",37.43592,-122.098915
"582","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.04079,39.194935,"California",2021,1,"United States of America","OBS1051015551","CLO","Colusa","Colusa National Wildlife Refuge, Colusa US-CA 39.19493, -122.04079",39.194935,-122.04079
"583","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.895164,39.609413,"California",2021,1,"United States of America","OBS1051020052","CLO","Butte","Grainland Rd.",39.609413,-121.895164
"584","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.492096,38.12357,"California",2021,1,"United States of America","OBS1051026423","CLO","Sonoma","Sonoma Baylands Trail",38.12357,-122.492096
"585","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.68025,37.93093,"California",2021,1,"United States of America","OBS1051028476","CLO","Marin","Audubon Canyon Ranch",37.93093,-122.68025
"586","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.665764,37.914433,"California",2021,1,"United States of America","OBS1051030235","CLO","Marin","Bolinas Lagoon--Harbor Seal haulout",37.914433,-122.665764
"587","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.04459,39.19189,"California",2021,1,"United States of America","OBS1051030257","CLO","Colusa","Colusa NWR--walking trail",39.19189,-122.04459
"588","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.88272,38.026897,"California",2021,1,"United States of America","OBS1051053640","CLO","Marin","Pt. Reyes--Limantour Beach Path",38.026897,-122.88272
"589","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.94028,33.519318,"California",2021,1,"United States of America","OBS1051090457","CLO","Riverside","Salton Sea, Mecca US-CA 33.51932, -115.94027",33.519318,-115.94028
"590","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.845825,35.320232,"California",2021,1,"United States of America","OBS1051365389","CLO","San Luis Obispo","473 Ramona Ave,Los Osos,  US-CA - 35.3202x-120.8458",35.320232,-120.845825
"591","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.6332,38.556652,"California",2021,1,"United States of America","OBS1051390022","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.55665, -121.63320",38.556652,-121.6332
"592","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.72964,38.560387,"California",2021,1,"United States of America","OBS1051412763","CLO","Yolo","Chestnut Place",38.560387,-121.72964
"593","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.128784,32.55583,"California",2021,1,"United States of America","OBS1051432758","CLO","San Diego","Tijuana River mouth",32.55583,-117.128784
"594","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.10235,37.450844,"California",2021,1,"United States of America","OBS1051510571","CLO","Santa Clara","Mayfield Slough",37.450844,-122.10235
"595","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.83826,33.9197,"California",2021,1,"United States of America","OBS1051519847","CLO","Orange","Carbon Canyon Regional Park, Brea US-CA 33.91970, -117.83826",33.9197,-117.83826
"596","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.1614,37.667957,"California",2021,1,"United States of America","OBS1051523444","CLO","Alameda","Hayward Regional Shoreline--Grant Ave. access",37.667957,-122.1614
"597","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.801186,37.17521,"California",2021,1,"United States of America","OBS1051525852","CLO","Merced","San Luis National Wildlife Refuge, Dos Palos US-CA 37.17521, -120.80119",37.17521,-120.801186
"598","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.838585,35.344837,"California",2021,1,"United States of America","OBS1051543830","CLO","San Luis Obispo","Morro Bay State Park, Morro Bay US-CA 35.34484, -120.83859",35.344837,-120.838585
"599","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.18197,37.67589,"California",2021,1,"United States of America","OBS1051551690","CLO","Stanislaus","San Joaquin River NWR--Ringneck Slough (restricted access)",37.67589,-121.18197
"600","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.16518,38.044334,"California",2021,1,"United States of America","OBS1051557663","CLO","Solano","Benicia Pier",38.044334,-122.16518
"601","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63618,38.563232,"California",2021,1,"United States of America","OBS1051569459","CLO","Yolo","Yolo Bypass Wildlife Area, Davis US-CA 38.56323, -121.63618",38.563232,-121.63618
"602","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.440544,38.265457,"California",2021,1,"United States of America","OBS1051607646","CLO","Sacramento","Cosumnes River Preserve, Galt US-CA 38.26546, -121.44055",38.265457,-121.440544
